Country,Date,Forecast Active Cases,Forecast Active Cases Lower Bound,Forecast Active Cases Upper Bound,Forecast Confirmed Cases,Forecast Confirmed Cases Lower Bound,Forecast Confirmed Cases Upper Bound,Forecast New Cases,Forecast New Cases Lower Bound,Forecast New Cases Upper Bound,Lang,Lat,Province,uid
Cameroon,2020-03-17,10,10,10,10,10,10,6,6,6,11.5021,3.8480000000000003,,Cameroon
Cambodia,2020-03-17,32,32,32,33,33,33,26,26,26,104.9167,11.55,,Cambodia
Nigeria,2020-03-17,3,3,3,3,3,3,1,1,1,8.6753,9.082,,Nigeria
West Bank and Gaza,2020-03-17,39,39,39,39,39,39,1,1,1,35.2332,31.9522,,West Bank and Gaza
Cameroon,2020-03-18,10,10,10,10,10,10,0,0,0,11.5021,3.8480000000000003,,Cameroon
Cambodia,2020-03-18,34,34,34,35,35,35,2,2,2,104.9167,11.55,,Cambodia
Honduras,2020-03-18,9,9,9,9,9,9,1,1,1,-86.2419,15.2,,Honduras
West Bank and Gaza,2020-03-18,41,41,41,41,41,41,2,2,2,35.2332,31.9522,,West Bank and Gaza
Nigeria,2020-03-18,7,7,7,8,8,8,5,5,5,8.6753,9.082,,Nigeria
Nigeria,2020-03-19,7,7,7,8,8,8,0,0,0,8.6753,9.082,,Nigeria
West Bank and Gaza,2020-03-19,44,44,44,44,44,44,3,3,3,35.2332,31.9522,,West Bank and Gaza
Honduras,2020-03-19,12,12,12,12,12,12,3,3,3,-86.2419,15.2,,Honduras
Cameroon,2020-03-19,13,13,13,13,13,13,3,3,3,11.5021,3.8480000000000003,,Cameroon
Cambodia,2020-03-19,36,36,36,37,37,37,2,2,2,104.9167,11.55,,Cambodia
West Bank and Gaza,2020-03-20,30,30,30,47,47,47,3,3,3,35.2332,31.9522,,West Bank and Gaza
Honduras,2020-03-20,24,24,24,24,24,24,12,12,12,-86.2419,15.2,,Honduras
Cambodia,2020-03-20,50,50,50,51,51,51,14,14,14,104.9167,11.55,,Cambodia
Cameroon,2020-03-20,20,20,20,20,20,20,7,7,7,11.5021,3.8480000000000003,,Cameroon
Nigeria,2020-03-20,11,11,11,12,12,12,4,4,4,8.6753,9.082,,Nigeria
Nigeria,2020-03-21,21,21,21,22,22,22,10,10,10,8.6753,9.082,,Nigeria
Cameroon,2020-03-21,27,27,27,27,27,27,7,7,7,11.5021,3.8480000000000003,,Cameroon
Honduras,2020-03-21,24,24,24,24,24,24,0,0,0,-86.2419,15.2,,Honduras
Cambodia,2020-03-21,52,52,52,53,53,53,2,2,2,104.9167,11.55,,Cambodia
West Bank and Gaza,2020-03-21,31,31,31,48,48,48,1,1,1,35.2332,31.9522,,West Bank and Gaza
Cambodia,2020-03-22,83,83,83,84,84,84,31,31,31,104.9167,11.55,,Cambodia
West Bank and Gaza,2020-03-22,35,35,35,52,52,52,4,4,4,35.2332,31.9522,,West Bank and Gaza
Honduras,2020-03-22,26,26,26,26,26,26,2,2,2,-86.2419,15.2,,Honduras
Nigeria,2020-03-22,28,28,28,30,30,30,8,8,8,8.6753,9.082,,Nigeria
Cameroon,2020-03-22,40,40,40,40,40,40,13,13,13,11.5021,3.8480000000000003,,Cameroon
Nigeria,2020-03-23,37,37,37,40,40,40,10,10,10,8.6753,9.082,,Nigeria
Honduras,2020-03-23,30,30,30,30,30,30,4,4,4,-86.2419,15.2,,Honduras
Cameroon,2020-03-23,56,56,56,56,56,56,16,16,16,11.5021,3.8480000000000003,,Cameroon
West Bank and Gaza,2020-03-23,42,42,42,59,59,59,7,7,7,35.2332,31.9522,,West Bank and Gaza
Cambodia,2020-03-23,86,86,86,87,87,87,3,3,3,104.9167,11.55,,Cambodia
West Bank and Gaza,2020-03-24,42,42,42,59,59,59,0,0,0,35.2332,31.9522,,West Bank and Gaza
Cambodia,2020-03-24,87,87,87,91,91,91,4,4,4,104.9167,11.55,,Cambodia
Honduras,2020-03-24,30,30,30,30,30,30,0,0,0,-86.2419,15.2,,Honduras
Cameroon,2020-03-24,66,66,66,66,66,66,10,10,10,11.5021,3.8480000000000003,,Cameroon
Nigeria,2020-03-24,41,41,41,44,44,44,4,4,4,8.6753,9.082,,Nigeria
West Bank and Gaza,2020-03-25,42,42,42,59,59,59,0,0,0,35.2332,31.9522,,West Bank and Gaza
Honduras,2020-03-25,36,36,36,36,36,36,6,6,6,-86.2419,15.2,,Honduras
Cambodia,2020-03-25,86,86,86,96,96,96,5,5,5,104.9167,11.55,,Cambodia
Cameroon,2020-03-25,72,72,72,75,75,75,9,9,9,11.5021,3.8480000000000003,,Cameroon
Nigeria,2020-03-25,48,48,48,51,51,51,7,7,7,8.6753,9.082,,Nigeria
Nigeria,2020-03-26,62,62,62,65,65,65,14,14,14,8.6753,9.082,,Nigeria
West Bank and Gaza,2020-03-26,66,66,66,84,84,84,25,25,25,35.2332,31.9522,,West Bank and Gaza
Cambodia,2020-03-26,86,86,86,96,96,96,0,0,0,104.9167,11.55,,Cambodia
Cameroon,2020-03-26,72,72,72,75,75,75,0,0,0,11.5021,3.8480000000000003,,Cameroon
Honduras,2020-03-26,51,51,51,52,52,52,16,16,16,-86.2419,15.2,,Honduras
Honduras,2020-03-27,67,67,67,68,68,68,16,16,16,-86.2419,15.2,,Honduras
Cameroon,2020-03-27,87,87,87,91,91,91,16,16,16,11.5021,3.8480000000000003,,Cameroon
Cambodia,2020-03-27,88,88,88,99,99,99,3,3,3,104.9167,11.55,,Cambodia
Nigeria,2020-03-27,66,66,66,70,70,70,5,5,5,8.6753,9.082,,Nigeria
West Bank and Gaza,2020-03-27,73,73,73,91,91,91,7,7,7,35.2332,31.9522,,West Bank and Gaza
Honduras,2020-03-28,91,91,91,95,95,95,27,27,27,-86.2419,15.2,,Honduras
West Bank and Gaza,2020-03-28,79,79,79,98,98,98,7,7,7,35.2332,31.9522,,West Bank and Gaza
Nigeria,2020-03-28,85,85,85,89,89,89,19,19,19,8.6753,9.082,,Nigeria
Cameroon,2020-03-28,87,87,87,91,91,91,0,0,0,11.5021,3.8480000000000003,,Cameroon
Cambodia,2020-03-28,86,86,86,99,99,99,0,0,0,104.9167,11.55,,Cambodia
West Bank and Gaza,2020-03-29,90,90,90,109,109,109,11,11,11,35.2332,31.9522,,West Bank and Gaza
Cambodia,2020-03-29,82,82,82,103,103,103,4,4,4,104.9167,11.55,,Cambodia
Nigeria,2020-03-29,107,107,107,111,111,111,22,22,22,8.6753,9.082,,Nigeria
Honduras,2020-03-29,104,104,104,110,110,110,15,15,15,-86.2419,15.2,,Honduras
Cameroon,2020-03-29,128,128,128,139,139,139,48,48,48,11.5021,3.8480000000000003,,Cameroon
Honduras,2020-03-30,126,100,147,135,109,162,25,7,51,-86.2419,15.2,,Honduras
Nigeria,2020-03-30,132,103,152,126,107,143,20,4,38,8.6753,9.082,,Nigeria
Cambodia,2020-03-30,84,76,93,105,100,109,2,0,7,104.9167,11.55,,Cambodia
Cameroon,2020-03-30,142,121,160,145,128,164,23,6,46,11.5021,3.8480000000000003,,Cameroon
West Bank and Gaza,2020-03-30,100,87,111,119,110,126,10,0,23,35.2332,31.9522,,West Bank and Gaza
Honduras,2020-03-31,154,113,192,152,113,200,26,3,52,-86.2419,15.2,,Honduras
Nigeria,2020-03-31,154,114,208,141,109,170,24,0,44,8.6753,9.082,,Nigeria
Cambodia,2020-03-31,88,76,102,109,102,115,2,0,6,104.9167,11.55,,Cambodia
Cameroon,2020-03-31,156,124,193,158,133,185,22,0,47,11.5021,3.8480000000000003,,Cameroon
West Bank and Gaza,2020-03-31,111,88,132,128,115,141,12,0,28,35.2332,31.9522,,West Bank and Gaza
